,System.NpcfInterfacePort,Other,cfx^OfflineParameter,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.DataNetworkName,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.PcscfInstanceId,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PDFSupport.Configuration.CCEmode,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PDFSupport.CLMSyncNumber,Other,cfx^OfflineParameter,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ipsd.MaxSaLifetime,Other,cfx^OfflineParameter,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ipsd.PeerTimeout,Other,cfx^OfflineParameter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ipsd.SyncTimeout,Other,cfx^OfflineParameter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ipsd.SyncRetrTimeout,Other,cfx^OfflineParameter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ipsd.ReplayWindow,Other,cfx^OfflineParameter,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ipsd.OSeqInterval,Other,cfx^OfflineParameter,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security.ObserveInt,Other,cfx^OfflineParameter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security.RetransTime,Other,cfx^OfflineParameter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security.InactivTime,Other,cfx^OfflineParameter,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security.StunObserveInt,Other,cfx^OfflineParameter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security.StunRetransTime,Other,cfx^OfflineParameter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security.StunInactivTime,Other,cfx^OfflineParameter,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security.TcpKeepAliveObserveInt,Other,cfx^OfflineParameter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security.TCPKeepAliveBlkTime,Other,cfx^OfflineParameter,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Srv.VzLiAvpFlag,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.TrafficaInstalled,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.TrafficaHeartbeatTimeOut,Other,cfx^OfflineParameter,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.VendorID,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.SupportedTrafficaReportsTypes,Other,cfx^OfflineParameter,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.DisableAuthentication,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EnableCompressForTransactions.SCSCF,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EnablePersistenceFor3rdPartyRegister,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MaxForwardsUpperLimit.SCSCF,Other,cfx^OfflineParameter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.ScscfRouteOptim,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.SipSupportedExtensions.SCSCF,Other,cfx^OfflineParameter,path 100rel pref nsn-s-rest gruu resource-priority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MaxNumberOfDeregUsers,Other,cfx^OfflineParameter,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.DeregUsersDelay,Other,cfx^OfflineParameter,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.AuthDummyDisableChallenging,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.ASReaffiliationSupport,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EcscfTrcfFqdn,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.ScscfVnfIscFqdn,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EcscfVnfFqdn,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EnableSectorIdHandling,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.AllowMaxMMservices.SCSCF,Other,cfx^OfflineParameter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MonitorMMServices.SCSCF,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.IPBasedSIPCounters.SCSCF,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.IPBasedCxCounters.SCSCF,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Timer.RegisterProcessDuration,Other,cfx^OfflineParameter,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Charging.Online.MeaningOfECFAddress,Other,cfx^OfflineParameter,server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LocalServices.ServiceIndication,Other,cfx^OfflineParameter,SvsData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EnableCompressForTransactions.ICSCF,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MaxForwardsUpperLimit.ICSCF,Other,cfx^OfflineParameter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.SipSupportedExtensions.ICSCF,Other,cfx^OfflineParameter,path 100rel pref gruu resource-priority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.AddressResolutionMethod,Other,cfx^OfflineParameter,CxOnly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.IcscfCxOriginHost,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.AllowMaxMMservices.ICSCF,Other,cfx^OfflineParameter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MonitorMMServices.ICSCF,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.IPBasedSIPCounters.ICSCF,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.IPBasedCxCounters.ICSCF,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EnableCompressForTransactions.BGCF,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MaxForwardsUpperLimit.BGCF,Other,cfx^OfflineParameter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.SipSupportedExtensions.BGCF,Other,cfx^OfflineParameter,path 100rel pref gruu resource-priority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EnhancedBGCF,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.BGCFRoutingTableSearchAlgo,Other,cfx^OfflineParameter,LongestPrefixMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.AllowMaxMMservices.BGCF,Other,cfx^OfflineParameter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MonitorMMServices.BGCF,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ovl.LoadMeasureTimeout,Other,cfx^OfflineParameter,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.sip.host,Other,cfx^OfflineParameter,fee-nsv7a0cscf0001c.nsv7.ncb.mhnetcloud.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.sip.port1,Other,cfx^OfflineParameter,6086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.sip.port2,Other,cfx^OfflineParameter,6087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.sip.port3,Other,cfx^OfflineParameter,6088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.sip.host_ipv6,Other,cfx^OfflineParameter,fee-nsv7a0cscf0001c.nsv7.ncb.mhnetcloud.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.sip.SupportEvsCodecCache,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.diameter.host,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.diameter.port,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.diameter.identity,Other,cfx^OfflineParameter,nsv7a0cscf0001c.nsv7.ncb.mhnetcloud.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.diameter.host_ipv6,Other,cfx^OfflineParameter,2720:0:60:1830::4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.dns.ip.version,Other,cfx^OfflineParameter,IPv6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.dns.dnsproxyip,Other,cfx^OfflineParameter,2720:0:60:1830::4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.overload.heapSizeThreshold,Other,cfx^OfflineParameter,90:96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.http_proxy.port,Other,cfx^OfflineParameter,6090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,easip.https_proxy.port,Other,cfx^OfflineParameter,6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.EnableCompressForTransactions.EATF,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MaxForwardsUpperLimit.EATF,Other,cfx^OfflineParameter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.SipSupportedExtensions.EATF,Other,cfx^OfflineParameter,path 100rel pref gruu resource-priority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MaxForwardsUpperLimit.STIAS,Other,cfx^OfflineParameter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.SipSupportedExtensions.STIAS,Other,cfx^OfflineParameter,path 100rel pref gruu resource-priority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.Enable_STI_CR,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.AllowMaxMMservices.STIAS,Other,cfx^OfflineParameter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System.MonitorMMServices.STIAS,Other,cfx^OfflineParameter,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.NumOfPolicies,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.NumOfPartners,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.WDTNumOfRoutingGroups,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.WTFNumOfRoutingGroups,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.STIPvID1,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.STIPvID2,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,SSH_CIPHERS,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,SSH_MACS,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,SSH_KEX_ALGORITHMS,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,ImsDnsSearchlist,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,TLSEnabled,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,ECSCFRoleEnabled,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.IPPBXScalable,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.IcmCfgOverride,Other,cfx^OfflineParameter,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.Ipsec_IKE_Cipher,Other,cfx^OfflineParameter,"aes_gcm256-sha2,chacha20_poly1305-sha2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.Ipsec_P2Alg_Cipher,Other,cfx^OfflineParameter,"aes_gcm256,chacha20_poly1305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,DiameterCommon.BitsFromProcessCounter,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,Srv.TermReroutingActive,Other,cfx^OfflineParameter,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.IPPBXScalDeregNisrWaitTimer,Other,cfx^OfflineParameter,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.NumOfINSEECodesToSupport,Other,cfx^OfflineParameter,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.TDPPSSampInterval,Other,cfx^OfflineParameter,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,System.TDPPSSampCount,Other,cfx^OfflineParameter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*N,easip.fee.deployCallbackServlet,Other,cfx^OfflineParameter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_DNSPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,DNS_CE1_UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,9970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DispatcherType,Other,cfx^OfflineParameter^System.Ports,Dns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Connectivity,Other,cfx^OfflineParameter^System.Ports,Dns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TestPort,Other,cfx^OfflineParameter^System.Ports,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_DNSPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,DNS_CE1_TCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,9970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,TCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DispatcherType,Other,cfx^OfflineParameter^System.Ports,Dns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Connectivity,Other,cfx^OfflineParameter^System.Ports,Dns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TestPort,Other,cfx^OfflineParameter^System.Ports,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_ICSCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,EXT_UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,5080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DispatcherType,Other,cfx^OfflineParameter^System.Ports,Icscf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Connectivity,Other,cfx^OfflineParameter^System.Ports,Mw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TestPort,Other,cfx^OfflineParameter^System.Ports,5180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_ICSCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,EXT_TCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,5080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,TCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DispatcherType,Other,cfx^OfflineParameter^System.Ports,Icscf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Connectivity,Other,cfx^OfflineParameter^System.Ports,Mw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TestPort,Other,cfx^OfflineParameter^System.Ports,5180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_ICSCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,INT_UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DispatcherType,Other,cfx^OfflineParameter^System.Ports,Icscf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Connectivity,Other,cfx^OfflineParameter^System.Ports,Mw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TestPort,Other,cfx^OfflineParameter^System.Ports,5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_ICSCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,INT_TCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,TCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DispatcherType,Other,cfx^OfflineParameter^System.Ports,Icscf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Connectivity,Other,cfx^OfflineParameter^System.Ports,Mw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TestPort,Other,cfx^OfflineParameter^System.Ports,5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_SCSCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,NET_UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,5090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DispatcherType,Other,cfx^OfflineParameter^System.Ports,ScscfMw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Connectivity,Other,cfx^OfflineParameter^System.Ports,Mw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TestPort,Other,cfx^OfflineParameter^System.Ports,5190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_SCSCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,NET_TCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,5090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,TCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DispatcherType,Other,cfx^OfflineParameter^System.Ports,ScscfMw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Connectivity,Other,cfx^OfflineParameter^System.Ports,Mw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TestPort,Other,cfx^OfflineParameter^System.Ports,5190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PortUser,Other,cfx^OfflineParameter^System.Ports,IMS_SCSCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,Other,cfx^OfflineParameter^System.Ports,BISC_UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Port,Other,cfx^OfflineParameter^System.Ports,5091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NetProtocol,Other,cfx^OfflineParameter^System.Ports,UDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listen,Other,cfx^OfflineParameter^System.Ports,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Internal,Other,cfx^OfflineParameter^System.Ports,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
